Name,Status,Location,Price,Stars,Ratings,Link
Lenovo x1 Carbon Core i7 3667u 8gb 240gb SSD USB 3.0 HD + 1600x,Refurbished,From Germany,"13,845.11 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-Core-i7-3667U-8GB-240GB-SSD-USB-3-0-HD-1600x/323125618309?hash=item4b3bc9a685:g:TvYAAOSwnK9ZQS5O
 Lenovo ThinkPad X1 Carbon 2nd Gen w/Dock i5-4300U 180GB SSD 8GB HD+ FPR Win10,Refurbished,From United States,"5,733.39 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-2nd-Gen-w-Dock-i5-4300U-180GB-SSD-8GB-HD-FPR-Win10/123609746500?epid=20031092292&hash=item1cc7b70c44:g:Q0kAAOSwfTlcSSuF
LENOVO THINKPAD X1 CARBON LAPTOP CORE i7-4600U 2.10Ghz 8GB RAM 250GB SSD W10 PRO,Refurbished,From United States,"6,963.39 CZK",0,0,https://www.ebay.com/itm/LENOVO-THINKPAD-X1-CARBON-LAPTOP-CORE-i7-4600U-2-10Ghz-8GB-RAM-250GB-SSD-W10-PRO/113954736051?hash=item1a883b47b3:g:TkMAAOSwEDFdxGpl
Lenovo x1 Carbon i5-4300U 1.90GHz 256GB SSD 8GB RAM - Windows 10 Pro,Pre-Owned,From United Kingdom,"8,308.54 CZK",0,0,https://www.ebay.com/itm/Lenovo-x1-Carbon-i5-4300U-1-90GHz-256GB-SSD-8GB-RAM-Windows-10-Pro/274252819447?hash=item3fdabdebf7:g:jawAAOSwHElePGj-
Lenovo ThinkPad 2nd  X1 Carbon i7-4600u 2.1GHz 8GB 256GB SSD Windows 10 ,Pre-Owned,From United States,"11,582.83 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-2nd-X1-Carbon-i7-4600u-2-1GHz-8GB-256GB-SSD-Windows-10/113693128748?hash=item1a78a3782c:g:F2AAAOSwAItdVfxS
Lenovo THINKPAD X1 Carbon 3.Gen Core i5-5300U 4GB 256Gb SSD _ 1920x1080_,Pre-Owned,From Germany,"8,797.98 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbon-3-Gen-Core-i5-5300U-4GB-256Gb-SSD-1920x1080/153826930566?hash=item23d0ccaf86:g:IdgAAOSwG~ta8Y3q
Lenovo THINKPAD X1 Carbonio 3.Gen Core i5-5300U 4GB 256Gb SSD 1920x1080 Blacklit,Pre-Owned,From Germany,"7,630.70 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbonio-3-Gen-Core-i5-5300U-4GB-256Gb-SSD-1920x1080-Blacklit/153826961126?hash=item23d0cd26e6:g:IdgAAOSwG~ta8Y3q
Lenovo Thinkpad x1 Carbon 2nd gen Core i7 2.1Ghz 180GB SSD Windows 10 webcam QHD,Refurbished,From United States,"6,024.47 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-Thinkpad-x1-Carbon-2nd-gen-Core-i7-2-1Ghz-180GB-SSD-Windows-10-webcam-QHD/372865699355?epid=20031092292&hash=item56d0870e1b:g:hgsAAOSwVJFd6Xf3
"Lenovo x1 Laptop PC Carbon g1 Ultrabook 14"" CPU i5 RAM 8gb SSD 256gb Grade A!!!",Refurbished,From Italy,"8,319.67 CZK",0,0,https://www.ebay.com/itm/PC-NOTEBOOK-LENOVO-X1-CARBON-G1-ULTRABOOK-14-CPU-I5-RAM-8GB-SSD-256GB-GRADO-A/153833934299?hash=item23d1378ddb:g:LH0AAOSwmWxeSBpN
"Lenovo x1 carbon 3.gen, Intel i5-5200u, 8gb ram, 128gb ssd, full HD, win10, lte",Pre-Owned,From Germany,"7,273.09 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbone-3-Gen-Intel-i5-5200U-8GB-RAM-128GB-SSD-Full-HD-Win10-LTE/233468123704?hash=item365bc8da38:g:J1wAAOSwW79eIMAs
"Lenovo ThinkPad X1 Carbon 3rd Gen 14"" Laptop- i7 2.4GHz 8GB Ram 256GB SSD Win 10",Pre-Owned,From United Kingdom,"12,265.51 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3rd-Gen-14-Laptop-i7-2-4GHz-8GB-Ram-256GB-SSD-Win-10/184162820484?hash=item2ae0f5a184:g:vlMAAOSw92lePZij
"Lenovo ThinkPad X1 Carbon 7th Gen 14"" UHD i7-8665U 16GB 512B SSD FPR IR Cam Wrty",Refurbished,From United States,"35,491.28 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-14-UHD-i7-8665U-16GB-512B-SSD-FPR-IR-Cam-Wrty/293424257026?hash=item445172d802:g:MiYAAOSwDJFdVqw9
"Lenovo ThinkPad X1 Carbon 6th Gen 14"" Touch FHD  i7-8650u, 16GB, 256GB SSD ",Pre-Owned,From United States,"21,401.31 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-14-Touch-FHD-i7-8650u-16GB-256GB-SSD/303433916200?hash=item46a6121f28:m:mjBMT7FqAcqgSZe5yqR1gMQ
"Lenovo ThinkPad T450 Core i5-5300u 2,10Ghz 8GB 1600x900 14 Inch Touchscreen",Refurbished,From Germany,"6,178.60 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-T450-Core-i5-5300u-2-10Ghz-8GB-1600x900-14zoll-Touchscreen/200909013938?hash=item2ec71c43b2:g:cjoAAOSw5LRdpJQ6
"Lenovo ThinkPad x1 Carbon (3 Gen), Intel Core i5-5200u, 2.2 GHz, 8gb, 256gb SSD",Refurbished,From Germany,"16,366.98 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3-Gen-Intel-Core-i5-5200U-2-2-GHz-8GB-256GB-SSD/202350014648?hash=item2f1d0030b8:g:RqgAAOSwVpRbL-mf
Lenovo THINKPAD Carbon X1 3.Gen Touch Core i7-5500U 8Gb 256Gb SSD 2560x1440,Pre-Owned,From Germany,"12,345.58 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-Carbon-X1-3-Gen-Touch-Core-i7-5500U-8Gb-256Gb-SSD-2560x1440/153826939857?hash=item23d0ccd3d1:g:nycAAOSwqNJc2txr
Lenovo x1 Carbon 2gen Core i5 4300u 2.5ghz 4gb RAM is 128gb SSD 1600x900,Pre-Owned,From Germany,"7,943.91 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-2Gen-Core-i5-4300U-2-5Ghz-4GB-RAM-128GB-SSD-1600x900/401624342948?hash=item5d82ad21a4:g:mA8AAOSwts9b1Bxw
Lenovo THINKPAD X1 Carbon 4.Gen Core i5-6200U 8GB 128GB 1920x1080 _ IPS,Pre-Owned,From Germany,"10,869.68 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbon-4-Gen-Core-i5-6200U-8GB-128GB-1920x1080-IPS/164074508078?hash=item26339a4f2e:g:apIAAOSwfedd0XE~
Lenovo X1 Carbon Gen 3 i7 2.4GHZ/4GB Ram/512GB SSD/Windows 10 Pro/*Warranty*,Refurbished,From United States,"11,861.38 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-Gen-3-i7-2-4GHZ-4GB-Ram-512GB-SSD-Windows-10-Pro-Warranty/283683777546?hash=item420cdeec0a:g:2ucAAOSwTUBd1sFe
"Lenovo ThinkPad X1 Carbon 7th Gen i7-8665u 256GB SSD 16GB 14"" WQHD FPR BT 5803-2",Refurbished,From United States,"30,175.48 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-i7-8665u-256GB-SSD-16GB-14-WQHD-FPR-BT-5803-2/114061374235?epid=28035833646&hash=item1a8e96731b:g:TwsAAOSwGpBd-t~n
Lenovo ThinkPad X1 Carbon 4th Gen Core i7 8GB 256GB SSD REF: LEN3791,Pre-Owned,From United Kingdom,"11,329.52 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-4th-Gen-Core-i7-8GB-256GB-SSD-REF-LEN3791/164085502792?hash=item2634421348:g:14IAAOSwLIVeOeWJ
"Lenovo ThinkPad X1 Carbon 1st Gen 14"" Laptop i5-3427U 1.8GHz 180GB SSD 8GB  ""B""",Refurbished,From United States,"6,034.91 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-1st-Gen-14-Laptop-i5-3427U-1-8GHz-180GB-SSD-8GB-B/113855145412?epid=20031092292&hash=item1a824ba5c4:g:RqUAAOSw~hZeLcQt
Lenovo X1 Carbon Gen 3 i7 2.4GHZ/8GB Ram/500GB HDD/Windows 10 Pro/*Warranty*,Refurbished,From United States,"11,188.23 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-Gen-3-i7-2-4GHZ-8GB-Ram-500GB-HDD-Windows-10-Pro-Warranty/283683787695?hash=item420cdf13af:g:2ucAAOSwTUBd1sFe
Lenovo ThinkPad Carbon x1 3.gen Touch Core i7-5600u 8gb 256gb SSD 2560x1440,Pre-Owned,From Germany,"11,423.10 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-Carbonio-X1-3-Gen-Touch-Core-i7-5600U-8Gb-256Gb-SSD-2560x1440/163613889199?hash=item261825d2af:g:nycAAOSwqNJc2txr
Lenovo Thinkpad 4th gen x1 Carbon intel i5 2.30Ghz 8GB 256GB Windows 10 Pro FHD,Refurbished,From United States,"8,901.37 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-4th-gen-x1-Carbon-intel-i5-2-30Ghz-8GB-256GB-Windows-10-Pro-FHD/274232828559?hash=item3fd98ce28f:g:9zEAAOSwMY9eL0fe
"Lenovo ThinkPad X1 Carbon 5th Gen i7-6500U@2.50GHz,8GB RAM,256GB SSD",Pre-Owned,From United States,"13,927.02 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-5th-Gen-i7-6500U-2-50GHz-8GB-RAM-256GB-SSD/153807777600?epid=14011380169&hash=item23cfa86f40:g:EhoAAOSwh-JeII1D
Lenovo x1 Carbon Core i5 4300u 8gb 240gb SSD USB 3.0 2560x 1440x,Refurbished,From Germany,"13,845.11 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-Core-i5-4300U-8GB-240GB-SSD-USB-3-0-2560x-1440x/322982339704?hash=item4b333f6478:g:TvYAAOSwnK9ZQS5O
"Lenovo ThinkPad X1 Carbon 7th Gen i7-10510U 256GB SSD 16GB RAM 14"" 1080P BT 5822",Brand New,From United States,"31,359.07 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-i7-10510U-256GB-SSD-16GB-RAM-14-1080P-BT-5822/202907587857?epid=17036280469&hash=item2f3e3c1511:g:KC0AAOSwr05eKFAN
"Lenovo ThinkPad X1 Carbon 14""  i7-5600U, 2.60GHz, 16GB, 256SSD, W7P 64 / W10P 64",Brand New,From United States,"32,496.69 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-i7-5600U-2-60GHz-16GB-256SSD-W7P-64-W10P-64/282940112222?hash=item41e08b7d5e:g:mIoAAOSw6aJa4V~Y
LENOVO THINKPAD X1 CARBON LAPTOP CORE i7-6600U 2.81Ghz 8GB RAM 250GB SSD W10 PRO,Refurbished,From United States,"8,588.24 CZK",0,0,https://www.ebay.com/itm/LENOVO-THINKPAD-X1-CARBON-LAPTOP-CORE-i7-6600U-2-81Ghz-8GB-RAM-250GB-SSD-W10-PRO/114124156002?hash=item1a92546c62:g:mu0AAOSwjZFeTvcW
"Lenovo ThinkPad X1 Carbon 7th Gen 14"" (1TB SSD, i7-8665U with vPro, 16GB ram)",Pre-Owned,From United States,"34,818.13 CZK",Len,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-14-1TB-SSD-i7-8665U-with-vPro-16GB-ram/254523292593?epid=16033716225&hash=item3b42c53bb1:g:S4cAAOSwoeVeVbNJ
Lenovo Thinkpad 4th gen x1 Carbon Core i5 2.4Ghz 8GB 256GB Windows 10 Pro Camera,Refurbished,From United States,"8,595.67 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-4th-gen-x1-Carbon-Core-i5-2-4Ghz-8GB-256GB-Windows-10-Pro-Camera/392665244355?hash=item5b6cac22c3:g:5w8AAOSwRD5eNJnK
Lenovo Thinkpad X1 Carbon 4th Gen i7 2.60Ghz 16GB 512GB SSD Win 10 Pro - A Grade,Pre-Owned,From United States,"14,507.56 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-4th-Gen-i7-2-60Ghz-16GB-512GB-SSD-Win-10-Pro-A-Grade/143541410604?epid=20031092292&hash=item216bbc1b2c:g:SNIAAOSw8OteRdK-
Lenovo THINKPAD X1 Carbon 3.Gen Core i5-5300U 4GB 256Gb SSD 1920x1080 De.backlit,Pre-Owned,From Germany,"9,186.52 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbon-3-Gen-Core-i5-5300U-4GB-256Gb-SSD-1920x1080-De-backlit/164074508081?hash=item26339a4f31:g:IdgAAOSwG~ta8Y3q
"Lenovo ThinkPad X1 Carbon 14"" 2nd Gen i5 4200U 1.60GHz 4GB 240GB SSD #8",Pre-Owned,From United States,"5,570.90 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14-2nd-Gen-i5-4200U-1-60GHz-4GB-240GB-SSD-8/174116059239?hash=item288a203867:g:K7MAAOSwGOVd5-PC
Lenovo ThinkPad X1 Carbon 14in. Notebook/Laptop - Customized,Refurbished,From United States,"6,940.41 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14in-Notebook-Laptop-Customized/282957834809?epid=118267529&hash=item41e199ea39:g:P~4AAOSwgoxbKOFh
Lenovo Thinkpad x1 Carbon 2nd gen Core i7 2.10Ghz 128GB SSD Windows 10 cam QHD,Refurbished,From United States,"6,346.65 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-Thinkpad-x1-Carbon-2nd-gen-Core-i7-2-10Ghz-128GB-SSD-Windows-10-cam-QHD/372901065045?epid=20031092292&hash=item56d2a2b155:g:NacAAOSw6zheD6bS
Lenovo ThinkPad X1 Carbon 20HR - Ultrabook - Core i7 7600U / 2.8 GHz,Brand New,From United States,"44,102.74 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-20HR-Ultrabook-Core-i7-7600U-2-8-GHz/192177582571?hash=item2cbead31eb:g:k7IAAOSwnONZC0Je
Refurb ThinkPad X1 Carbon i7-3667 2.00GHz 8GB 240GB SSD Ultrabook Laptop W10 Pro,Refurbished,From United Kingdom,"30,182.64 CZK",0,0,https://www.ebay.com/itm/Refurb-ThinkPad-X1-Carbon-i7-3667-2-00GHz-8GB-240GB-SSD-Ultrabook-Laptop-W10-Pro/322989062918?hash=item4b33a5fb06:g:Uo8AAOSwx~JWFVKf
Lenovo Thinkpad x1 Carbon intel Core i5 2.3Ghz 8GB 180GB Windows 10 Pro webcam,Refurbished,From United States,"6,686.01 CZK",Len,0,https://www.ebay.com/itm/Lenovo-Thinkpad-x1-Carbon-intel-Core-i5-2-3Ghz-8GB-180GB-Windows-10-Pro-webcam/392665252618?epid=23030269362&hash=item5b6cac430a:g:fwMAAOSwKCheNJ0H
Lenovo ThinkPad X1 Carbon 2nd Gen w/Dock i7-4600U 8GB 256GB SSD HD+ WWAN BT FPR,Refurbished,From United States,"7,404.66 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-2nd-Gen-w-Dock-i7-4600U-8GB-256GB-SSD-HD-WWAN-BT-FPR/124068424885?epid=20031092292&hash=item1ce30decb5:g:ri8AAOSwpbheNa9y
Top offer Lenovo ThinkPad X1 Carbon Core i5 8GB 240GB SSD LCD 4K 2560x1440x,Refurbished,From Germany,"12,584.17 CZK",0,0,https://www.ebay.com/itm/TOP-Angebot-Lenovo-ThinkPad-X1-Carbon-Core-i5-8GB-240GB-SSD-LCD-4K-2560x1440x/323877109375?hash=item4b68947e7f:g:C1gAAOSwIsddSEOx
ThinkPad X1 Carbon Gen 7 i7 Quad 4.8GHz WQHD 16GB 1TB 4G 3Y On-site+ADP Warranty,Brand New,From Australia,"49,750.23 CZK",0,0,https://www.ebay.com/itm/ThinkPad-X1-Carbon-Gen-7-i7-Quad-4-8GHz-WQHD-16GB-1TB-4G-3Y-On-site-ADP-Warranty/264566370373?hash=item3d99627045:g:74cAAOSwW4Jd9G1O
Lenovo ThinkPad X1 Carbon 4th Gen Core i7 8GB 256GB SSDREF: LEN3787,Pre-Owned,From United Kingdom,"11,329.52 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-4th-Gen-Core-i7-8GB-256GB-SSDREF-LEN3787/164086335736?hash=item26344ec8f8:g:1MQAAOSwRsJeQA7k
Lenovo Thinkpad X1 Carbon 6th Gen i7-8650U 8GB 256GB SSD FHD Excellent Grade A,Pre-Owned,From United States,"20,171.31 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-6th-Gen-i7-8650U-8GB-256GB-SSD-FHD-Excellent-Grade-A/143541388904?hash=item216bbbc668:g:x7YAAOSwLARd-AxD
Lenovo Thinkpad X1 Carbon Intel Core i5 1.90GHz 8GB RAM 256GB SSD Windows 10 Pro,Refurbished,From United States,"6,383.09 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-Intel-Core-i5-1-90GHz-8GB-RAM-256GB-SSD-Windows-10-Pro/233485806323?hash=item365cd6aaf3:g:qA4AAOSwFFBeOdvE
"Lenovo ThinkPad x1 Carbon gen.5 i7-7500u 3,50ghz 8gb 512gb SSD FHD 20hr",Brand New,From Germany,"42,846.70 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Gen-5-i7-7500U-3-50GHz-8GB-512GB-SSD-FHD-20HR/253189302408?hash=item3af3422888:g:hT0AAOSwFuxZ08T0
"Lenovo ThinkPad X1 Carbon 6th Gen i7-8550U 16GB RAM 256GB SSD 14"" WQHD New",Brand New,From United Kingdom,"36,859.68 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-i7-8550U-16GB-RAM-256GB-SSD-14-WQHD-New/114122462139?hash=item1a923a93bb:g:5n0AAOSwzEdeTV8j
Lenovo ThinkPad X1 Carbon 2nd Gen i5 4200U 1.60GHz 8GB 256GB SSD Win10 Pro,Pre-Owned,From United States,"6,267.03 CZK",5.0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-2nd-Gen-i5-4200U-1-60GHz-8GB-256GB-SSD-Win10-Pro/324072992171?epid=219529515&hash=item4b74416dab:g:PvgAAOSwPqpeRuB7
"Lenovo X1 Carbon i7, 2GHZ, 8GB Ram, 180Gb SSD, Camera, Fingerprint, 3460-1F4",Pre-Owned,From United Kingdom,"7,552.91 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-i7-2GHZ-8GB-Ram-180Gb-SSD-Camera-Fingerprint-3460-1F4/143526641511?hash=item216adabf67:g:~wMAAOSwGj9ePYda
Lenovo THINKPAD X1 Carbon Intel Core i7-8565U 8GB RAM 256GB SSD Win10 - New,Brand New,From Germany,"32,184.85 CZK",0,0,https://www.ebay.com/itm/Lenovo-THINKPAD-X1-Carbon-Intel-Core-i7-8565U-8GB-RAM-256GB-SSD-Win10-New/402031469052?hash=item5d9af161fc:g:45cAAOSwlPFeFxIu
"Lenovo ThinkPad X1 Carbon 3rd Gen 14"" Laptop- i7 2.4GHz 8GB Ram 256GB SSD Win 10",Pre-Owned,From United Kingdom,"12,265.51 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3rd-Gen-14-Laptop-i7-2-4GHz-8GB-Ram-256GB-SSD-Win-10/184162820653?hash=item2ae0f5a22d:g:xa0AAOSwqwxePZi6
"Lenovo ThinkPad X1 Carbon 6th i5-8350U 8GB 256GB SSD 14"" FHD Win 10 Pro 20KH0035",Refurbished,From Germany,"32,254.81 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-i5-8350U-8GB-256GB-SSD-14-FHD-Win-10-Pro-20KH0035/352974369317?hash=item522ee97225:g:xNsAAOSw2VdeSmok
Lenovo ThinkPad X1 Carbon 5th Gen 20HR0057US Ci7-7500U 8 GB RAM 256 GB SSD Win10,Brand New,From United States,"33,657.30 CZK",5.0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-5th-Gen-20HR0057US-Ci7-7500U-8-GB-RAM-256-GB-SSD-Win10/263986774001?epid=2253632333&hash=item3d76d67ff1:g:98oAAOSwt5FbwL0M
Lenovo Thinkpad X1 Carbon G3 14 QHD touch i7 8GB 512GB SSD win8 pro LTE finger,Refurbished,From United States,"15,087.86 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-G3-14-QHD-touch-i7-8GB-512GB-SSD-win8-pro-LTE-finger/114011024848?hash=item1a8b962dd0:g:19YAAOSwHX5d8Xgq
"Lenovo ThinkPad X1 Carbon 6th Gen 14"" HDR WQHD i7-8650U 16GB 1TB SSD W10P Wrty",Refurbished,From United States,"36,884.01 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-6th-Gen-14-HDR-WQHD-i7-8650U-16GB-1TB-SSD-W10P-Wrty/113895261660?hash=item1a84afc5dc:g:cnYAAOSwzXtbPCs6
"Lenovo ThinkPad X1 Carbon 1st Gen 14"" Laptop - i7 2GHz 8GB Ram 180GB SSD Win 10",Pre-Owned,From United Kingdom,"8,791.03 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-1st-Gen-14-Laptop-i7-2GHz-8GB-Ram-180GB-SSD-Win-10/174184397718?hash=item288e32fb96:g:6pgAAOSwbohePZKK
"Lenovo ThinkPad X1 Carbon 7th Gen 14"" FHD Touch i7-8565U CPU 16GB 512GB SSD",Open Box,From United States,"27,157.91 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-14-FHD-Touch-i7-8565U-CPU-16GB-512GB-SSD/293371718371?hash=item444e512ae3:m:m7BHSMbywJLaCM6wpJxZ2Gg
"Lenovo X1 Carbon 3.Gen, Intel i5-5200U,8GB RAM,128GB SSD, Full HD, Win10, LTE",Pre-Owned,From Germany,"7,376.17 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-3-Gen-Intel-i5-5200U-8GB-RAM-128GB-SSD-Full-HD-Win10-LTE/233468123690?hash=item365bc8da2a:g:J1wAAOSwW79eIMAs
"Lenovo ThinkPad X1 Carbon 7th Gen 20QD000DUS  14"" Ultrabook - i5, 8GB, 256GB SSD",Brand New,From United States,"35,977.58 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-20QD000DUS-14-Ultrabook-i5-8GB-256GB-SSD/123969924830?hash=item1cdd2eeede:g:fPMAAOSwsWddK3mx
"Lenovo ThinkPad X1 Carbon 7th Gen i7-10710U 512GB SSD 16GB 14""1080P TOUCH 5808",Brand New,From United States,"34,817.90 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-7th-Gen-i7-10710U-512GB-SSD-16GB-14-1080P-TOUCH-5808/202891807414?hash=item2f3d4b4ab6:g:KC0AAOSwr05eKFAN
New Genuine Lenovo ThinkPad X1 Carbon 256GB SSD 00JT058,Brand New,From United States,"13,926.09 CZK",0,0,https://www.ebay.com/itm/New-Genuine-Lenovo-ThinkPad-X1-Carbon-256GB-SSD-00JT058/182291044691?hash=item2a71649953:g:c6cAAOSwPCVX5Y7M
Lenovo X1 Carbon Core i7 3667U Max 3.2 GHz 8GB 240GB SSD B Grade,Refurbished,From Germany,"8,801.35 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-Core-i7-3667U-max-3-2-Ghz-8GB-240GB-SSD-B-Grade/323764400240?hash=item4b61dcb070:g:TvYAAOSwnK9ZQS5O
"Lenovo x1 Carbon i7 4600u 2,1ghz 8gb 128gb SSD 14"" Win 7 Pro IPS Touch 2560x1440",Pre-Owned,From Germany,"11,348.20 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-i7-4600U-2-1GHz-8GB-128GB-SSD-14-Win-7-Pro-IPS-Touch-2560x1440/292912391913?hash=item4432f066e9:g:qnoAAOSw5EpcNsi3
"Lenovo ThinkPad X1 Carbon 14in. (1st Gen, Ericsson H5321GW WWAN, Win10)",Pre-Owned,From United States,"5,803.02 CZK",4.5,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-14in-1st-Gen-Ericsson-H5321GW-WWAN-Win10/273982608675?epid=118267529&hash=item3fcaa2d523:g:tMkAAOSwCV5cYkrG
Lenovo x 1 carbon 2gen core i5 4300u 2.5ghz 4gb ram 250gb ssd mount,Pre-Owned,From Germany,"7,721.48 CZK",0,0,https://www.ebay.com/itm/Lenovo-X-1-Carbone-2Gen-Core-i5-4300U-2-5Ghz-4GB-RAM-250GB-a-Monter-SSD/401794531890?hash=item5d8cd20232:g:YKEAAOSwHItdC3cs
 Lenovo ThinkPad X1 Carbon 3rd Gen 2.60GHz Core i7 256GB SSD Ultrabook Win 10 Pr,Refurbished,From United Kingdom,"12,688.79 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-3rd-Gen-2-60GHz-Core-i7-256GB-SSD-Ultrabook-Win-10-Pr/312993673403?hash=item48dfe070bb:g:oyoAAOSwjYleLzp0
Lenovo ThinkPad Carbon X1 Gen3 i7-5600/8GB/256SSD Good Condition w/orig charger,Pre-Owned,From United States,"8,820.36 CZK",0,0,https://www.ebay.com/itm/Lenovo-ThinkPad-Carbon-X1-Gen3-i7-5600-8GB-256SSD-Good-Condition-w-orig-charger/264613887867?hash=item3d9c377f7b:g:LSYAAOSwVR9eMJMM
Lenovo X1 Carbon 2Gen Core i5 4300U 2.5Ghz 4GB RAM 180 GB SSD 1600x900,Pre-Owned,From Germany,"7,197.00 CZK",0,0,https://www.ebay.com/itm/Lenovo-X1-Carbon-2Gen-Core-i5-4300U-2-5Ghz-4GB-RAM-180-GB-SSD-1600x900/401793759849?hash=item5d8cc63a69:g:UkAAAOSw04Zcb9uf
"P017_pc Notebook Lenovo x1 Carbon g3 14"" CPU i5 8gb ram SSD 256gb + win10 License",Refurbished,From Italy,"8,246.29 CZK",0,0,https://www.ebay.com/itm/P017-PC-NOTEBOOK-LENOVO-X1-CARBON-G3-14-CPU-I5-8GB-RAM-SSD-256GB-LICENZA-WIN10/153781373645?hash=item23ce158acd:g:rFAAAOSwENZd4PGt
Lenovo ThinkPad X260 Intel Core I5-6300U 2.4GHZ 20F5 256GB 8GB Wind 10,Refurbished,From Germany,"8,826.57 CZK",0,0,https://www.ebay.com/itm/LENOVO-THINKPAD-X260-INTEL-CORE-I5-6300U-2-4GHZ-20F5-256GB-8GB-WIND-10/123807760888?hash=item1cd38481f8:g:X4MAAOSwszVeJsw7
Lenovo Thinkpad X1 Carbon 6th Gen i7-8650U 16GB 512GB SSD FHD Excellent Grade A,Pre-Owned,From United States,"22,051.48 CZK",0,0,https://www.ebay.com/itm/Lenovo-Thinkpad-X1-Carbon-6th-Gen-i7-8650U-16GB-512GB-SSD-FHD-Excellent-Grade-A/143474014519?hash=item2167b7b937:g:x7YAAOSwLARd-AxD
